URL,HELP Cat,Include,Header,Depth,Notes
https://mariadb.com/kb/en/information-schema-enabled_roles-table/,TBC,1,1.1.2.9.1.1.14,7,
https://mariadb.com/kb/en/information-schema-engines-table/,TBC,1,1.1.2.9.1.1.15,7,
https://mariadb.com/kb/en/information-schema-events-table/,TBC,1,1.1.2.9.1.1.16,7,
https://mariadb.com/kb/en/information-schema-feedback-table/,TBC,1,1.1.2.9.1.1.17,7,
https://mariadb.com/kb/en/information-schema-files-table/,TBC,1,1.1.2.9.1.1.18,7,
https://mariadb.com/kb/en/information-schema-geometry_columns-table/,TBC,1,1.1.2.9.1.1.19,7,
https://mariadb.com/kb/en/information-schema-global_status-and-session_status-tables/,TBC,1,1.1.2.9.1.1.20,7,
https://mariadb.com/kb/en/information-schema-global_variables-and-session_variables-tables/,TBC,1,1.1.2.9.1.1.21,7,
https://mariadb.com/kb/en/information-schema-index_statistics-table/,TBC,1,1.1.2.9.1.1.22,7,
https://mariadb.com/kb/en/information-schema-key_caches-table/,TBC,1,1.1.2.9.1.1.23,7,
https://mariadb.com/kb/en/information-schema-key_column_usage-table/,TBC,1,1.1.2.9.1.1.24,7,
https://mariadb.com/kb/en/information-schema-keywords-table/,TBC,1,1.1.2.9.1.1.25,7,
https://mariadb.com/kb/en/information-schema-locales-table/,TBC,1,1.1.2.9.1.1.26,7,
https://mariadb.com/kb/en/information-schema-metadata_lock_info-table/,TBC,1,1.1.2.9.1.1.27,7,
https://mariadb.com/kb/en/information-schema-mroonga_stats-table/,TBC,1,1.1.2.9.1.1.28,7,
https://mariadb.com/kb/en/information-schema-optimizer_trace-table/,TBC,1,1.1.2.9.1.1.29,7,
https://mariadb.com/kb/en/information-schema-parameters-table/,TBC,1,1.1.2.9.1.1.30,7,
https://mariadb.com/kb/en/information-schema-partitions-table/,TBC,1,1.1.2.9.1.1.31,7,
https://mariadb.com/kb/en/plugins-table-information-schema/,TBC,1,1.1.2.9.1.1.32,7,
https://mariadb.com/kb/en/information-schema-processlist-table/,TBC,1,1.1.2.9.1.1.33,7,
https://mariadb.com/kb/en/information-schema-profiling-table/,TBC,1,1.1.2.9.1.1.34,7,
https://mariadb.com/kb/en/information-schema-query_cache_info-table/,TBC,1,1.1.2.9.1.1.35,7,
https://mariadb.com/kb/en/information-schema-query_response_time-table/,TBC,1,1.1.2.9.1.1.36,7,
https://mariadb.com/kb/en/information-schema-referential_constraints-table/,TBC,1,1.1.2.9.1.1.37,7,
https://mariadb.com/kb/en/information-schema-routines-table/,TBC,1,1.1.2.9.1.1.38,7,
https://mariadb.com/kb/en/information-schema-schema_privileges-table/,TBC,1,1.1.2.9.1.1.39,7,
https://mariadb.com/kb/en/information-schema-schemata-table/,TBC,1,1.1.2.9.1.1.40,7,
https://mariadb.com/kb/en/information-schema-spatial_ref_sys-table/,TBC,1,1.1.2.9.1.1.41,7,
https://mariadb.com/kb/en/information-schema-spider_alloc_mem-table/,TBC,1,1.1.2.9.1.1.42,7,
https://mariadb.com/kb/en/information-schema-spider_wrapper_protocols-table/,TBC,1,1.1.2.9.1.1.43,7,
https://mariadb.com/kb/en/information-schema-sql_functions-table/,TBC,1,1.1.2.9.1.1.44,7,
https://mariadb.com/kb/en/information-schema-statistics-table/,TBC,1,1.1.2.9.1.1.45,7,
https://mariadb.com/kb/en/information-schema-system_variables-table/,TBC,1,1.1.2.9.1.1.46,7,
https://mariadb.com/kb/en/information-schema-table_constraints-table/,TBC,1,1.1.2.9.1.1.47,7,
https://mariadb.com/kb/en/information-schema-table_privileges-table/,TBC,1,1.1.2.9.1.1.48,7,
https://mariadb.com/kb/en/information-schema-table_statistics-table/,TBC,1,1.1.2.9.1.1.49,7,
https://mariadb.com/kb/en/information-schema-tables-table/,TBC,1,1.1.2.9.1.1.50,7,
https://mariadb.com/kb/en/information-schema-tablespaces-table/,TBC,1,1.1.2.9.1.1.51,7,
https://mariadb.com/kb/en/information-schema-thread_pool_groups-table/,TBC,1,1.1.2.9.1.1.52,7,
https://mariadb.com/kb/en/information-schema-thread_pool_stats-table/,TBC,1,1.1.2.9.1.1.53,7,
https://mariadb.com/kb/en/information-schema-thread_pool_waits-table/,TBC,1,1.1.2.9.1.1.54,7,
https://mariadb.com/kb/en/information-schema-triggers-table/,TBC,1,1.1.2.9.1.1.55,7,
https://mariadb.com/kb/en/information-schema-user_privileges-table/,TBC,1,1.1.2.9.1.1.56,7,
https://mariadb.com/kb/en/information-schema-user_statistics-table/,TBC,1,1.1.2.9.1.1.57,7,
https://mariadb.com/kb/en/information-schema-user_variables-table/,TBC,1,1.1.2.9.1.1.58,7,
https://mariadb.com/kb/en/information-schema-views-table/,TBC,1,1.1.2.9.1.1.59,7,
https://mariadb.com/kb/en/information-schema-wsrep_membership-table/,TBC,1,1.1.2.9.1.1.60,7,
https://mariadb.com/kb/en/information-schema-wsrep_status-table/,TBC,1,1.1.2.9.1.1.61,7,
https://mariadb.com/kb/en/extended-show/,,3,1.1.2.9.1.2,6,Already above
https://mariadb.com/kb/en/time_ms-column-in-information_schemaprocesslist/,TBC,1,1.1.2.9.1.3,6,
https://mariadb.com/kb/en/performance-schema/,,2,1.1.2.9.2 Performance Schema,5,
https://mariadb.com/kb/en/performance-schema-tables/,,2,1.1.2.9.2.1 Performance Schema Tables,6,
https://mariadb.com/kb/en/list-of-performance-schema-tables/,TBC,1,1.1.2.9.2.1.1,7,
https://mariadb.com/kb/en/performance-schema-accounts-table/,TBC,1,1.1.2.9.2.1.2,7,
https://mariadb.com/kb/en/performance-schema-cond_instances-table/,TBC,1,1.1.2.9.2.1.3,7,
https://mariadb.com/kb/en/performance-schema-events_stages_current-table/,TBC,1,1.1.2.9.2.1.4,7,
https://mariadb.com/kb/en/performance-schema-events_stages_history-table/,TBC,1,1.1.2.9.2.1.5,7,
https://mariadb.com/kb/en/performance-schema-events_stages_history_long-table/,TBC,1,1.1.2.9.2.1.6,7,
https://mariadb.com/kb/en/performance-schema-events_stages_summary_by_account_by_event_name-table/,TBC,1,1.1.2.9.2.1.7,7,
https://mariadb.com/kb/en/performance-schema-events_stages_summary_by_host_by_event_name-table/,TBC,1,1.1.2.9.2.1.8,7,
https://mariadb.com/kb/en/performance-schema-events_stages_summary_by_thread_by_event_name-table/,TBC,1,1.1.2.9.2.1.9,7,
